"_id:id","_labels:label","coefficient:double","group:int","partition:int","label:int","triangles:int","name","url","rank:double","_start:id","_end:id","_type:label"
"13610",":Page","0.7692307692307693","[2,2,2]","0","1506","60","The Reasons We Work","https://fs.blog/2015/10/reasons-we-work/","0.2050375",,,
"13611",":Page","0.5263157894736842","[0,0,0]","0","1506","100","The Psychology of Risk and Reward","https://fs.blog/2015/10/the-psychology-of-risk-and-reward/","0.31288550000000015",,,
"13612",":Page","0.7272727272727273","[6,3,3]","0","1506","48","Why We Choke","https://fs.blog/2015/10/why-we-choke/","0.21265350000000002",,,
"13613",":Page","0.8181818181818182","[2,2,2]","0","1506","45","Peter Thiel: Zero To One","https://fs.blog/2015/10/zero-to-one/","0.1784495",,,
"13614",":Page","0.7636363636363637","[9,6,6]","0","1506","42","Albert Bandura on Acquiring Self-Efficacy and Personal Agency","https://fs.blog/2015/11/albert-bandura-acquiring-self-efficacy/","0.1823255",,,
"13615",":Page","0.5157894736842106","[20,1,1]","0","1506","98","How Analogies Reveal Connections, Spark Innovation, and Sell Our Greatest Ideas","https://fs.blog/2015/11/analogies/","0.30527800000000005",,,
"13616",":Page","0.8545454545454545","[2,2,2]","0","1506","47","Stronger: Developing Personal Resilience and Becoming Antifragile","https://fs.blog/2015/11/antifragile-life/","1.1977184999999997",,,
"13617",":Page","0.717948717948718","[16,9,9]","0","1506","56","Cargo Cult Science: Richard Feynman On Believing What Isn’t True","https://fs.blog/2015/11/cargo-cult-science/","0.21431950000000002",,,
"13618",":Page","0.7692307692307693","[36,2,2]","0","1506","60","Emilie Wapnick: Why Some of us Don’t Have One True Calling","https://fs.blog/2015/11/emilie-wapnick-true-calling/","0.21754100000000007",,,
"13619",":Page","0.9090909090909091","[2,2,2]","0","1506","50","How People Make Big Decisions","https://fs.blog/2015/11/how-people-make-big-decision/","3.1579885000000005",,,
"13620",":Page","0.7727272727272727","[46,2,2]","0","1506","51","Leading with Care","https://fs.blog/2015/11/leading-with-care/","0.1942255",,,
"13621",":Page","0.8","[36,2,2]","0","1506","44","Lifelong Learning","https://fs.blog/2015/11/lifelong-learning/","0.2567090000000001",,,
"13622",":Page","0.8909090909090909","[2,2,2]","0","1506","49","Listening and the Learning Lens","https://fs.blog/2015/11/listening-learning-lens/","0.4089015",,,
"13623",":Page","0.7047619047619048","[2,2,2]","0","1506","74","A Visual History of Human Knowledge","https://fs.blog/2015/11/manuel-lima-history-of-human-knowledge/","0.5441875",,,
"13624",":Page","0.717948717948718","[0,0,0]","0","1506","56","The Map Is Not the Territory","https://fs.blog/2015/11/map-and-territory/","15.517260499999999",,,
"13625",":Page","0.7454545454545455","[7,4,4]","0","1506","41","The 2015 Farnam Street Members Book List","https://fs.blog/2015/11/members-book-list/","0.18996700000000005",,,
"13626",":Page","0.7272727272727273","[16,9,9]","0","1506","48","The Best Non-Fiction Books of 2015: The Year of the Biography","https://fs.blog/2015/11/non-fiction-books-2015/","0.18288650000000004",,,
"13627",":Page","0.7636363636363637","[9,6,6]","0","1506","42","Rendez-Vous with Art: The Pleasures and Pitfalls of Art","https://fs.blog/2015/11/philippe-de-montebello-art/","0.18045550000000005",,,
"13628",":Page","0.7636363636363637","[9,6,6]","0","1506","42","The Simplest Way to Achieve Simplicity is Through Thoughtful Reduction","https://fs.blog/2015/11/simplicity-thoughtful-reduction/","0.177455",,,
"13629",":Page","0.7636363636363637","[9,6,6]","0","1506","42","The 10 Qualities of Creative Leaders","https://fs.blog/2015/11/the-10-qualities-of-creative-leaders/","0.24026150000000002",,,
"13630",":Page","0.7878787878787878","[2,2,2]","0","1506","52","The Single Best Interview Question You Can Ask","https://fs.blog/2015/11/the-single-best-interview-question-you-can-ask/","0.21853550000000002",,,
"13631",":Page","0.8363636363636363","[0,0,0]","0","1506","46","Why Early Decisions Have the Greatest Impact and Why Growing too Much is a Bad Thing","https://fs.blog/2015/11/things-i-learned-in-engineering-school/","1.1756780000000002",,,
"13632",":Page","0.7454545454545455","[9,6,6]","0","1506","41","The Creative Process in 10 Acts","https://fs.blog/2015/11/tiffany-shlain-creative-process/","0.17861950000000001",,,
"13633",":Page","0.7818181818181819","[6,3,3]","0","1506","43","To Learn, Retrieve","https://fs.blog/2015/11/to-learn-retrieve-make-it-stick/","0.17737",,,
"13634",":Page","0.8","[11,3,3]","0","1506","44","Three Fundamental Activities of Mindfulness","https://fs.blog/2015/12/activities-of-mindfullness/","0.1784325",,,
"13635",":Page","0.8214285714285714","[14,4,4]","0","1506","23","Farnam Street’s 2015 Annual Letter to Readers","https://fs.blog/2015/12/annual-letter-2015/","0.1818325",,,
"13636",":Page","0.7362637362637363","[22,2,2]","0","1506","67","The Best of Farnam Street 2015","https://fs.blog/2015/12/best-of-farnam-street-2015/","0.3673025",,,
"13637",":Page","0.8","[0,0,0]","0","1506","44","Biases and Blunders","https://fs.blog/2015/12/biases-and-blunders/","0.18005600000000002",,,
"13638",":Page","0.7818181818181819","[7,4,4]","0","1506","43","Books for Schools That Need Them","https://fs.blog/2015/12/books-for-schools/","0.4082810000000001",,,
"13639",":Page","0.7424242424242424","[4,1,1]","0","1506","49","Dan Ariely on How and Why We Cheat","https://fs.blog/2015/12/dan-ariely-on-why-and-how-we-cheat/","0.21018000000000003",,,
"13640",":Page","0.8181818181818182","[50,0,0]","0","1506","54","Richard Feynman on Refusing an Honorary Degree, Being Driven, and Understanding his Circle of Competence","https://fs.blog/2015/12/deviations-from-the-beaten-track/","0.24199550000000003",,,
"13641",":Page","0.8","[16,9,9]","0","1506","44","E.O. Wilson on Becoming a Great Scientist","https://fs.blog/2015/12/e-o-wilson-how-science-works/","0.17864500000000003",,,
"13642",":Page","0.717948717948718","[0,0,0]","0","1506","56","Three Filters Needed to Think Through Problems","https://fs.blog/2015/12/garrett-hardin-three-filters/","3.172846499999999",,,
"13643",":Page","0.6703296703296703","[14,4,4]","0","1506","61","Gary Taubes on What Really Makes Us Fat","https://fs.blog/2015/12/gary-taubes-what-makes-us-fat/","0.23182100000000005",,,
"13644",":Page","0.7575757575757576","[50,0,0]","0","1506","50","Knowledge Makes Everything Simpler","https://fs.blog/2015/12/knowledge-makes-everything-simpler/","0.19651200000000005",,,
"13645",":Page","0.8181818181818182","[11,3,3]","0","1506","45","Mindfulness versus Concentration","https://fs.blog/2015/12/mindfulness-versus-concentration/","0.40947950000000005",,,
"13646",":Page","0.8","[50,0,0]","0","1506","44","Peter Thiel on the End of Hubris and the Lessons from the Internet Bubble of the Late 90s","https://fs.blog/2015/12/peter-thiel-end-of-hubris/","0.18229150000000002",,,
"13647",":Page","0.8","[16,9,9]","0","1506","44","Steven Pinker on What a Broad Education Should Entail","https://fs.blog/2015/12/steven-pinker-broad-education/","0.181739",,,
"13648",":Page","0.6703296703296703","[16,9,9]","0","1506","61","Philip Tetlock: Ten Commandments for Aspiring Superforecasters","https://fs.blog/2015/12/ten-commandments-for-superforecasters/","0.19143749999999995",,,
"13649",":Page","0.7727272727272727","[16,9,9]","0","1506","51","The Effect of Scale in Social Science, or Why Utopia Doesn’t Work","https://fs.blog/2015/12/the-effect-of-scale-on-values/","0.18718749999999998",,,
"13650",":Page","0.6333333333333333","[19,10,10]","0","1506","76","Just Twenty-Five Pages a Day","https://fs.blog/2015/12/twenty-five-pages-a-day/","2.5849100000000003",,,
"13651",":Page","0.7636363636363637","[16,9,9]","0","1506","42","The Two Sides of Seneca and A Lesson on Human Fallibility","https://fs.blog/2015/12/two-sides-of-seneca/","0.19512649999999998",,,
"13652",":Page","0.7636363636363637","[12,8,8]","0","1506","42","Our Yearning for Immortality: Alan Lightman on one of the most Profound Contradictions of Human Existence","https://fs.blog/2016/01/alan-lightman-accidental-universe/","0.18744250000000007",,,
"13653",":Page","0.8214285714285714","[51,6,6]","0","1506","23","Amy Cuddy on Body Language & Confidence","https://fs.blog/2016/01/amy-cuddy-body-language/","0.18978000000000003",,,
"13654",":Page","0.8","[19,10,10]","0","1506","44","Andy Benoit: Exploiting Unrecognized Simplicity","https://fs.blog/2016/01/andy-benoit-unrecognized-simplicity/","0.3098",,,
"13655",":Page","0.7424242424242424","[16,9,9]","0","1506","49","How Darwin Thought: Follow the Golden Rule of Thinking","https://fs.blog/2016/01/charles-darwin-thinker/","0.2603385",,,
"13656",":Page","0.5490196078431373","[39,0,0]","0","1506","84","Daniel Kahneman in Conversation with Michael Mauboussin on Intuition, Causality, Loss Aversion and More","https://fs.blog/2016/01/daniel-kahneman-michael-mauboussin/","0.2903180000000001",,,
"13657",":Page","0.7272727272727273","[16,9,9]","0","1506","48","Need to Improve your Relations with Others? Start by Getting Human Nature Right","https://fs.blog/2016/01/human-nature-relatiionships/","0.32984299999999994",,,
"13658",":Page","0.7636363636363637","[9,6,6]","0","1506","42","Karl Popper on The Line Between Science and Pseudoscience","https://fs.blog/2016/01/karl-popper-on-science-pseudoscience/","0.33827500000000005",,,
"13659",":Page","0.7818181818181819","[8,5,5]","0","1506","43","Culture Eats Strategy: Nucor’s Ken Iverson on Building a Different Kind of Company","https://fs.blog/2016/01/ken-iverson-nucor/","0.17811800000000003",,,
"13660",":Page","0.7272727272727273","[4,1,1]","0","1506","48","Life Changing Books (New Guy Edition)","https://fs.blog/2016/01/life-changing-books/","0.23590950000000002",,,
"13661",":Page","0.45454545454545453","[20,1,1]","0","1506","115","Maria Konnikova on How we Get Conned","https://fs.blog/2016/01/maria-konnikova-confidence-game/","0.3500389999999999",,,
"13662",":Page","0.7818181818181819","[20,1,1]","0","1506","43","Lessons on Leadership: Michael Abrashoff on Turning the Worst Ship in the Navy into the Best","https://fs.blog/2016/01/michael-abrashoff-leadership/","0.19074049999999998",,,
"13663",":Page","0.7454545454545455","[51,6,6]","0","1506","41","What Can Chain Letters Teach us about Natural Selection?","https://fs.blog/2016/01/natural-selection-of-chain-letters/","0.18821600000000002",,,
"13664",":Page","0.7636363636363637","[16,9,9]","0","1506","42","Nick Hornby Reminds us Why We Love Books (Sometimes)","https://fs.blog/2016/01/nick-hornby-why-we-love-books/","0.1792315",,,
"13665",":Page","0.7121212121212122","[4,1,1]","0","1506","47","The Best Way to Get Smarter? Learn to Read the Right Way.","https://fs.blog/2016/01/reading-smarter/","0.20116149999999997",,,
"13666",":Page","0.8","[39,0,0]","0","1506","44","The Difference Between Truth and Honesty: What Law School Teaches us About Insight, Logic, and Thinking","https://fs.blog/2016/01/things-learned-law-school/","0.1841955",,,
"13667",":Page","0.6813186813186813","[9,6,6]","0","1506","62","Montaigne’s Rule for Reading: The Promiscuous Pursuit of Pleasure","https://fs.blog/2016/01/what-did-montaigne-like-to-read/","2.6633055000000003",,,
"13668",":Page","0.8","[16,9,9]","0","1506","44","Religion and History: Will Durant on the Role of Religion and Morality","https://fs.blog/2016/01/will-durant-religion-history/","0.177846",,,
"13669",":Page","0.8","[16,9,9]","0","1506","44","Yuval Noah Harari on Why Humans Dominate the Earth: Myth-Making","https://fs.blog/2016/01/yuval-noah-hararri-on-why-we-dominate-the-earth-myth-making/","0.18910000000000005",,,
"13670",":Page","0.7818181818181819","[52,13,12]","0","1506","43","The Boundaries Between Science and Religion: Alan Lightman on Different Kinds of Knowledge","https://fs.blog/2016/02/alan-lightman-science-religion/","0.17890849999999994",,,
"13671",":Page","0.7636363636363637","[21,6,6]","0","1506","42","Recognizing Our Flaws is The Beginning of Wisdom","https://fs.blog/2016/02/beginning-of-wisdom/","0.1784155",,,
"13672",":Page","0.6923076923076923","[2,2,2]","0","1506","63","Carol Dweck: When a Fixed Mindset is Better than a Growth Mindset","https://fs.blog/2016/02/carol-dweck-growth/","0.21760049999999997",,,
"13673",":Page","0.6923076923076923","[4,1,1]","0","1506","63","Charlie Munger on the Medical System","https://fs.blog/2016/02/charlie-munger-medical-system/","0.17698750000000002",,,
"13674",":Page","0.8","[11,3,3]","0","1506","44","To Sacrifice the Joy of Life is to Miss the Point","https://fs.blog/2016/02/don-miguel-ruiz-sacrifice/","0.354051",,,
"13675",":Page","0.7575757575757576","[27,4,4]","0","1506","50","Elon Musk on Regulators","https://fs.blog/2016/02/elon-musk-regulators/","0.19157350000000004",,,
"13676",":Page","0.7818181818181819","[27,4,4]","0","1506","43","Friedrich Nietzsche: On Love And Hate","https://fs.blog/2016/02/friedrich-nietzsche-aphorisms-on-love-and-hate/","0.17545750000000002",,,
"13677",":Page","0.7454545454545455","[52,13,12]","0","1506","41","Isaac Asimov: Integrity over Honesty","https://fs.blog/2016/02/integrity-over-honesty/","0.1804555",,,
"13678",":Page","0.7575757575757576","[19,10,10]","0","1506","50","James Cash Penney and the Golden Rule","https://fs.blog/2016/02/james-cash-penney-and-the-golden-rule/","0.19781250000000006",,,
"13679",":Page","0.7032967032967034","[0,0,0]","0","1506","64","Joseph Tussman: Getting the World to Do the Work for You","https://fs.blog/2016/02/joseph-tussman/","0.4068615000000001",,,
"13680",":Page","0.8","[52,13,12]","0","1506","44","Creating Effective Incentive Systems: Ken Iverson on the Principles that Unleash Human Potential","https://fs.blog/2016/02/ken-iverson-incentive-systems/","0.1777015",,,
"13681",":Page","0.8","[16,9,9]","0","1506","44","Merchants Of Doubt: How The Tobacco Strategy Obscures the Realities of Global Warming","https://fs.blog/2016/02/merchants-of-doubt/","0.17442050000000003",,,
"13682",":Page","0.8","[0,0,0]","0","1506","44","Why Micromanaging Kills Corporate Culture","https://fs.blog/2016/02/micomanaging-kills-culture/","0.19491399999999998",,,
"13683",":Page","0.7636363636363637","[53,13,12]","0","1506","42","When Breath Becomes Air: What Makes Life Worth Living in the Face of Death?","https://fs.blog/2016/02/paul-kalanithi-when-breath-becomes-air/","0.180753",,,
"13684",":Page","0.7424242424242424","[53,13,12]","0","1506","49","How to Provide Great Feedback When You’re Not In Charge","https://fs.blog/2016/02/roger-fisher-and-alan-sharp-on-how-to-really-provide-feedback/","0.20253850000000004",,,
"13685",":Page","0.6794871794871795","[0,0,0]","0","1506","53","Shane Parrish on Mental Models, Decision Making, Charlie Munger,  Farnam Street, And More","https://fs.blog/2016/02/shane-parrish-mental-models/","0.191939",,,
"13686",":Page","0.7307692307692307","[0,0,0]","0","1506","57","What Can the Three Buckets of Knowledge Teach Us About History?","https://fs.blog/2016/02/three-buckets-lessons-of-history/","0.3282280000000001",,,
"13687",":Page","0.717948717948718","[6,3,3]","0","1506","56","Too Busy to Pay Attention to Life","https://fs.blog/2016/02/too-busy/","0.20361799999999994",,,
"13688",":Page","0.6166666666666667","[9,6,6]","0","1506","74","Carl Braun on Communicating Like a Grown-Up","https://fs.blog/2016/03/carl-braun-communicating/","0.2474185",,,
"13689",":Page","0.7818181818181819","[6,3,3]","0","1506","43","The Distorting Power of Incentives","https://fs.blog/2016/03/distorting-power-of-incentives/","0.30986800000000003",,,
"13690",":Page","0.7636363636363637","[4,1,1]","0","1506","42","Elon Musk and the Question of Overconfidence","https://fs.blog/2016/03/elon-musk-overconfidence/","0.18483299999999997",,,
"13691",":Page","0.65","[19,10,10]","0","1506","78","Five Percent Better: The Compounding of Consistent Incremental Progress","https://fs.blog/2016/03/five-percent-better/","2.5815439999999996",,,
"13692",":Page","0.8","[16,9,9]","0","1506","44","What History Teaches us about The Concentration of Wealth","https://fs.blog/2016/03/history-concentration-of-wealth/","0.190885",,,
"13693",":Page","0.7454545454545455","[4,1,1]","0","1506","41","Investing: The Rules of the Road","https://fs.blog/2016/03/investing-rules/","0.18865800000000005",,,
"13694",":Page","0.8","[9,6,6]","0","1506","44","A Journey of Self Discovery","https://fs.blog/2016/03/journey-of-self-discovery/","0.18847950000000002",,,
"13695",":Page","0.7636363636363637","[16,9,9]","0","1506","42","The Central Mistake of Historicism: Karl Popper on Why Trend is Not Destiny","https://fs.blog/2016/03/karl-popper-mistake-of-historicism/","0.1800985",,,
"13696",":Page","0.7818181818181819","[0,0,0]","0","1506","43","How Clever Leaders Overcome More Talented and Better Funded Competitors","https://fs.blog/2016/03/leaders-talent/","0.185326",,,
"13697",":Page","0.6013071895424836","[9,6,6]","0","1506","92","Letters to a Prime Minister","https://fs.blog/2016/03/letters-to-a-prime-minister/","0.5097965",,,
"13698",":Page","0.7272727272727273","[4,1,1]","0","1506","48","Multitasking: Giving the World an Advantage it Shouldn’t Have","https://fs.blog/2016/03/multitasking-giving-world-advantage/","0.32347650000000006",,,
"13699",":Page","0.7435897435897436","[9,6,6]","0","1506","58","What Can We Learn From the Prolific Mr. Asimov?","https://fs.blog/2016/03/prolific-mr-asimov/","0.23126849999999996",,,
"13700",":Page","0.6923076923076923","[9,6,6]","0","1506","54","3 Famous Writers on the Relationship Between Reading and Writing","https://fs.blog/2016/03/relationship-between-reading-and-writing/","0.402076",,,
"13701",":Page","0.7636363636363637","[9,6,6]","0","1506","42","Roger Fisher on a Better Way to Negotiate, Part 1","https://fs.blog/2016/03/roger-fisher-negotiation/","0.20300600000000002",,,
"13702",":Page","0.7051282051282052","[31,7,7]","0","1506","55","Steven Pinker Tells us Why our Professional Writing Sucks (And What to Do)","https://fs.blog/2016/03/stephen-pinker-tells-us-why-our-professional-writing-sucks-and-what-to-do/","0.2228705",,,
"13703",":Page","0.6857142857142857","[9,6,6]","0","1506","72","The Iconic Think Different Apple Commercial Narrated by Steve Jobs","https://fs.blog/2016/03/steve-jobs-crazy-ones/","0.2690255",,,
"13704",":Page","0.7636363636363637","[16,9,9]","0","1506","42","Towards a Greater Synthesis: Steven Pinker on How to Apply Science to the Humanities","https://fs.blog/2016/03/steven-pinker-science-humanities/","0.18331999999999998",,,
"13705",":Page","0.7575757575757576","[16,9,9]","0","1506","50","The False Allure of a “Natural State” of Man","https://fs.blog/2016/03/the-false-allure-of-a-natural-state-of-man/","0.19978450000000003",,,
"13706",":Page","0.7272727272727273","[16,9,9]","0","1506","48","There Are No Called Strikes and Other Lessons You Learn in Business School","https://fs.blog/2016/03/things-learn-business-school/","0.26801400000000003",,,
"13707",":Page","0.8","[19,10,10]","0","1506","44","An Important Life Lesson we can Learn from Sailors","https://fs.blog/2016/04/27122/","0.21455750000000004",,,
"13708",":Page","0.7636363636363637","[19,10,10]","0","1506","42","Mortimer Adler on Understanding What You Read","https://fs.blog/2016/04/adler-understanding-reading/","0.178033",,,
"13709",":Page","0.8214285714285714","[4,1,1]","0","1506","23","Stop Crashing Planes: Charlie Munger’s Six-Element System","https://fs.blog/2016/04/crashing-planes-mungers-system/","0.18050650000000004",,,
"13710",":Page","0.7051282051282052","[4,1,1]","0","1506","55","How The Four Laws of Ecology Help You Solve Problems","https://fs.blog/2016/04/four-laws-of-ecology/","0.2115995",,,
"13711",":Page","0.7121212121212122","[37,11,11]","0","1506","47","Hans Rosling’s Important Truths about Population Growth and the Developing World","https://fs.blog/2016/04/hans-rosling-population-growth/","0.19172650000000002",,,
"13712",":Page","0.7636363636363637","[8,5,5]","0","1506","42","Luck Meets Perseverance: The Creation of IBM’s Competitive Advantage","https://fs.blog/2016/04/ibm-competitive-advantage/","0.18024300000000001",,,
"13713",":Page","0.8","[16,9,9]","0","1506","44","Learning From Your Mistakes … When You Win","https://fs.blog/2016/04/learning-mistakes-win/","0.17861949999999996",,,
"13714",":Page","0.7424242424242424","[0,0,0]","0","1506","49","The Munger Operating System: How to Live a Life That Really Works","https://fs.blog/2016/04/munger-operating-system/","3.4590669999999997",,,
"13715",":Page","0.6593406593406593","[6,3,3]","0","1506","60","The Narrative Fallacy and What You Can Do About It","https://fs.blog/2016/04/narrative-fallacy/","0.6617934999999999",,,
"13716",":Page","0.8545454545454545","[19,10,10]","0","1506","47","Ten Words That Forever Change How You View Leadership","https://fs.blog/2016/04/publilius-syrus-leadership/","0.27091249999999995",,,
"13717",":Page","0.6794871794871795","[0,0,0]","0","1506","53","Can We Reason Our Way to a Better Morality?","https://fs.blog/2016/04/reason-and-morality/","0.2110895",,,
"13718",":Page","0.8","[11,3,3]","0","1506","44","Rebecca Goldstein and Why We Need to Matter","https://fs.blog/2016/04/rebecca-goldstein-matter/","0.1839405",,,
"13719",":Page","0.8545454545454545","[19,10,10]","0","1506","47","The Road Less Travelled: The Source of Many of the Ills of Mankind","https://fs.blog/2016/04/road-less-travelled/","0.1844675",,,
"13720",":Page","0.7636363636363637","[0,0,0]","0","1506","42","Roger Fisher on a Better Way to Negotiate, Part 2","https://fs.blog/2016/04/roger-fisher-negotiation-part-2/","1.3946719999999997",,,
"13721",":Page","0.33277310924369746","[0,0,0]","0","1506","198","Second-Order Thinking: What Smart People Use to Outperform","https://fs.blog/2016/04/second-order-thinking/","18.873306999999997",,,
"13722",":Page","0.7424242424242424","[53,13,12]","0","1506","49","Don’t Get “Should” Mixed Up with “Is”","https://fs.blog/2016/04/should-vs-is/","0.19401300000000005",,,
"13723",":Page","0.7636363636363637","[6,3,3]","0","1506","42","Spring 2016 Reading List — More Curated Recommendations For a Curious Mind","https://fs.blog/2016/04/spring-2016-reading/","0.179937",,,
"13724",":Page","0.7435897435897436","[33,9,9]","0","1506","58","Agnes Martin on The Secret of Happiness","https://fs.blog/2016/05/agnes-martin/","0.20712000000000003",,,
"13725",":Page","0.8363636363636363","[16,9,9]","0","1506","46","B.H. Liddell Hart and the Study of Truth and History","https://fs.blog/2016/05/b-h-liddell-hart-truth-history/","0.17968200000000004",,,
"13726",":Page","0.7636363636363637","[4,1,1]","0","1506","42","Civilization and its Fundamental Passions","https://fs.blog/2016/05/civilization-and-its-passions/","0.1831585",,,
"13727",":Page","0.8","[54,3,3]","0","1506","44","The Difference Between Love and Tolerance","https://fs.blog/2016/05/difference-love-tolerence/","0.17753999999999998",,,
"13728",":Page","0.7727272727272727","[4,1,1]","0","1506","51","Eager to Be Wrong","https://fs.blog/2016/05/eager-to-be-wrong/","0.189219",,,
"13729",":Page","0.7272727272727273","[6,3,3]","0","1506","48","Francis Bacon and the Four Idols of the Mind","https://fs.blog/2016/05/francis-bacon-four-idols-mind/","0.23298550000000007",,,
"13730",":Page","0.7051282051282052","[14,4,4]","0","1506","55","Gary Taubes and the Exquisite Balancing Act of Getting it Right","https://fs.blog/2016/05/gary-taubes-getting-it-right/","0.2511075000000001",,,
"13731",":Page","0.7307692307692307","[33,9,9]","0","1506","57","Is Human Progress Real or An Illusion?","https://fs.blog/2016/05/human-technological-progress-real-illusion/","0.206049",,,
"13732",":Page","0.7307692307692307","[4,1,1]","0","1506","57","Incentives Gone Wrong: Cobras, Severed Hands, and Shea Butter","https://fs.blog/2016/05/incentives-gone-wrong/","0.20671200000000003",,,
"13733",":Page","0.8055555555555556","[55,9,9]","0","1506","29","John Seabrook and the Modern Song Machine","https://fs.blog/2016/05/john-seabrook-song-machine/","0.17900200000000008",,,
"13734",":Page","0.6102941176470589","[1,1,1]","0","1506","83","Why Fiddling With Prices Doesn’t Work","https://fs.blog/2016/05/joseph-heath-market-prices/","0.26351749999999996",,,
"13735",":Page","0.7454545454545455","[55,9,9]","0","1506","41","12 Things Lee Kuan Yew Taught Me About the World","https://fs.blog/2016/05/lee-kuan-yew/","0.18617600000000004",,,
"13736",":Page","0.7818181818181819","[54,3,3]","0","1506","43","Lewis Thomas on our Social Nature and “Getting the Air Right”","https://fs.blog/2016/05/lewis-thomas-on-our-social-nature-and-getting-the-air-right/","0.1763755",,,
"13737",":Page","0.8181818181818182","[2,2,2]","0","1506","45","Paul Graham on Free Speech, Suburbia, Getting Rich, and Nerds","https://fs.blog/2016/05/paul-graham-free-speech/","0.1776335",,,
"13738",":Page","0.7575757575757576","[0,0,0]","0","1506","50","How (Supposedly) Rational People Make Decisions","https://fs.blog/2016/05/rational-people-make-decisions/","0.17949500000000002",,,
"13739",":Page","0.7636363636363637","[16,9,9]","0","1506","42","Seneca on Letting the Eminent Dead Guide You","https://fs.blog/2016/05/seneca-eminent-dead/","0.17867050000000004",,,
"13740",":Page","0.7818181818181819","[54,3,3]","0","1506","43","The HP Way: Dave Packard on How to Operate a Company","https://fs.blog/2016/05/the-hp-way-david-packard/","0.18155200000000002",,,
"13741",":Page","0.638095238095238","[16,9,9]","0","1506","67","Atul Gawande and the Mistrust of Science","https://fs.blog/2016/06/atul-gawande-mistrust-science/","0.23363150000000002",,,
"13742",":Page","0.5789473684210527","[1,1,1]","0","1506","99","Ben Franklin and the Virtues and Ills of Pursuing Luxury","https://fs.blog/2016/06/ben-franklin-virtues-ills-luxury/","0.31575",,,
"13743",":Page","0.7424242424242424","[28,1,1]","0","1506","49","Ego is the Enemy: The Legend of Genghis Khan","https://fs.blog/2016/06/ego-is-the-enemy-genghis-khan/","0.39713750000000003",,,
"13744",":Page","0.8181818181818182","[16,9,9]","0","1506","45","Eric Hoffer and the Creation of Fanatical Mass Movements","https://fs.blog/2016/06/eric-hoffer-creation-fanatical-mass-movements/","0.18587850000000009",,,
"13745",":Page","0.8181818181818182","[28,1,1]","0","1506","45","George Washington’s Practical Self-Education","https://fs.blog/2016/06/george-washington-self-education/","0.19520300000000007",,,
"13746",":Page","0.7878787878787878","[16,9,9]","0","1506","52","Lee Kuan Yew on the Proper Balance Between Competitiveness and Equality","https://fs.blog/2016/06/lee-kuan-yew-competitiveness-equality/","0.193571",,,
"13747",":Page","0.7424242424242424","[13,7,7]","0","1506","49","Life Advice: Be Careful of Life Advice","https://fs.blog/2016/06/nassim-talebs-life-advice/","0.19217700000000004",,,
"13748",":Page","0.7818181818181819","[53,13,12]","0","1506","43","Why Are No Two People Alike? (Part 1)","https://fs.blog/2016/06/no-two-people-alike-part-1/","0.18898950000000003",,,
"13749",":Page","0.7818181818181819","[53,13,12]","0","1506","43","Why Are No Two People Alike? (Part 2)","https://fs.blog/2016/06/no-two-people-alike-part-2/","0.18277600000000002",,,
"13750",":Page","0.7636363636363637","[4,1,1]","0","1506","42","Sol Price on Becoming Your Customer’s Best Friend","https://fs.blog/2016/06/sol-price-customer-best-friend/","0.17533",,,
"13751",":Page","0.7636363636363637","[9,6,6]","0","1506","42","The Four Tools of Discipline","https://fs.blog/2016/06/the-four-tools-of-discipline/","0.19286550000000005",,,
"13752",":Page","0.8","[21,6,6]","0","1506","44","7 Things I Learned in Architecture School","https://fs.blog/2016/06/things-learned-architecture-school/","0.19530500000000006",,,
"13753",":Page","0.7818181818181819","[55,9,9]","0","1506","43","Architect Matthew Frederick on the Three Levels of Knowing","https://fs.blog/2016/06/three-levels-knowing/","0.19113150000000004",,,
"13754",":Page","0.6476190476190476","[0,0,0]","0","1506","68","The Value of Grey Thinking","https://fs.blog/2016/06/value-grey-thinking/","0.18778250000000007",,,
"13755",":Page","0.7032967032967034","[9,6,6]","0","1506","64","Warren Berger’s Three-Part Method for More Creativity","https://fs.blog/2016/06/warren-berger-system-questioning/","0.3754965",,,
"13756",":Page","0.7435897435897436","[2,2,2]","0","1506","58","Homeostasis and Why We Backslide","https://fs.blog/2016/06/why-do-we-backslide-on-our-goals/","0.27387900000000004",,,
"13757",":Page","0.7636363636363637","[0,0,0]","0","1506","42","Daniel Dennett’s Most Useful Critical Thinking Tools","https://fs.blog/2016/07/dan-dannetts-thinking-tools/","0.18751900000000005",,,
"13758",":Page","0.6813186813186813","[4,1,1]","0","1506","62","Is Our Faulty Memory Really So Bad?","https://fs.blog/2016/07/daniel-schacter-memory/","0.29278299999999996",,,
"13759",":Page","0.6166666666666667","[0,0,0]","0","1506","74","Henry Ford and the Actual Value of Education","https://fs.blog/2016/07/henry-ford-actual-value-education/","0.24441800000000002",,,
"13760",":Page","0.7636363636363637","[6,3,3]","0","1506","42","J.K. Rowling On People’s Intolerance of Alternative Viewpoints","https://fs.blog/2016/07/j-k-rowling-intolerance-viewpoints/","0.18502850000000007",,,
"13761",":Page","0.5285714285714286","[9,6,6]","0","1506","111","Hares, Tortoises, and the Trouble with Genius","https://fs.blog/2016/07/james-march-the-trouble-with-genius/","0.513698",,,
