n.name,n.url,n.closeness
The (Really) Invisible Gorilla,https://fs.blog/2013/02/the-really-invisible-gorilla/,0.501637197118533
The sentiments of crowds,https://fs.blog/2013/02/the-sentiments-of-crowds/,0.501637197118533
Henry David Thoreau on Reading Deliberately,https://fs.blog/2015/09/henry-david-thoreau-on-reading/,0.5018015067147068
Mental Model: Equilibrium,https://fs.blog/2013/01/mental-model-equilibrium/,0.5018015067147068
What The Rich Read At the Beach,https://fs.blog/2014/06/jp-morgan-summer-reading-list/,0.5022950819672131
"Why Cross-Pollinating Your Work, Works",https://fs.blog/2017/02/cross-pollination/,0.5019659239842726
Robert Moses and the Oxygen of Pure Competence,https://fs.blog/2016/09/robert-moses-pure-competence/,0.5022950819672131
The Wisdom of Crowds and The Expert Squeeze,https://fs.blog/2015/06/the-expert-squeeze/,0.5027896291434197
"Trust Me, I’m Lying: Why Sites Like Gawker Manipulate You",https://fs.blog/2012/10/trust-me-im-lying-why-sites-like-gawker-manipulate-you/,0.5019659239842726
Life Changing Books (New Guy Edition),https://fs.blog/2016/01/life-changing-books/,0.5018015067147068
Five books on Holding Power to Account,https://fs.blog/2011/11/five-books-on-holding-power-to-account/,0.501637197118533
"Samuel Arbesman, Interview No. 1",https://fs.blog/2013/05/samuel-arbesman-interview/,0.501637197118533
The Building Blocks of A Great Daily Routine,https://fs.blog/2013/05/the-building-blocks-of-a-great-daily-routine/,0.501637197118533
The Internet’s Own Boy: The Story of Aaron Swartz,https://fs.blog/2015/01/the-story-of-aaron-swartz/,0.5018015067147068
The Hard Thing About Hard Things,https://fs.blog/2014/04/the-hard-thing-about-hard-things/,0.5024598228927517
Atul Gawande and the Mistrust of Science,https://fs.blog/2016/06/atul-gawande-mistrust-science/,0.5022950819672131
The History of Cognitive Overload,https://fs.blog/2014/09/the-history-of-cognitive-overload/,0.5022950819672131
Francis Bacon and the Four Idols of the Mind,https://fs.blog/2016/05/francis-bacon-four-idols-mind/,0.5018015067147068
Ben Horowitz: The Struggle,https://fs.blog/2015/02/ben-horowitz-the-struggle/,0.5018015067147068
What Books Would You Recommend Someone Read to Improve their General Knowledge of the World?,https://fs.blog/2016/09/books-recommend-someone-read-improve-general-knowledge-world/,0.501637197118533
Countering the Inside View and Making Better Decisions,https://fs.blog/2015/05/inside-view-michael-mauboussin/,0.5019659239842726
A Cascade of Sand: Complex Systems in a Complex Time,https://fs.blog/2017/02/cascade-of-sand-complex-systems/,0.5018015067147068
Gary Taubes on What Really Makes Us Fat,https://fs.blog/2015/12/gary-taubes-what-makes-us-fat/,0.5021304490331039
John Gray: Is Human Progress an Illusion?,https://fs.blog/2017/02/human-progress-illusion/,0.5021304490331039
Fooled By Randomness: My Notes,https://fs.blog/2015/02/fooled-by-randomness/,0.5019659239842726
What Can We Learn From the Prolific Mr. Asimov?,https://fs.blog/2016/03/prolific-mr-asimov/,0.5019659239842726
Bloomberg to the Ivy League: Consider the Other Side,https://fs.blog/2014/06/bloomberg-consider-the-other-side/,0.5021304490331039
Fun with Logical Fallacies,https://fs.blog/2016/07/logical-fallacies/,0.501637197118533
How Google’s Self-Driving Car Sees The Road,https://fs.blog/2015/08/how-googles-self-driving-car-sees-the-road/,0.501637197118533
Philosopher Kahlil Gibran on the Relationship between Vulnerability and Love,https://fs.blog/2017/02/kahlil-gibran-love/,0.5019659239842726
The Books That Influenced C. Roland Christensen,https://fs.blog/2015/08/books-c-roland-christensen/,0.501637197118533
Counterinsurgency: Fighting Back,https://fs.blog/2017/06/counterinsurgency/,0.5011449133137063
James T. Mangan: 14 Ways to Acquire Knowledge,https://fs.blog/2013/05/14-ways-to-acquire-knowledge/,0.501637197118533
Lee Kuan Yew’s Rule,https://fs.blog/2016/09/lee-kuan-yew-rule/,0.5019659239842726
The Seven Books Bill Gates Thinks You Should Read This Summer,https://fs.blog/2015/06/bill-gates-reading-summer/,0.5019659239842726
Rory Sutherland Offers 4 Interesting Reads,https://fs.blog/2015/07/rory-sutherland-books/,0.5018015067147068
Steven Pinker Tells us Why our Professional Writing Sucks (And What to Do),https://fs.blog/2016/03/stephen-pinker-tells-us-why-our-professional-writing-sucks-and-what-to-do/,0.5019659239842726
Stress Management,https://fs.blog/2015/06/stress-management/,0.501637197118533
In Praise of Slowness: Challenging the Cult of Speed,https://fs.blog/2015/08/in-praise-of-slowness/,0.5021304490331039
The Filter Bubble — What the Internet is Hiding From You,https://fs.blog/2012/03/the-filter-bubble-what-the-internet-is-hiding-from-you/,0.5018015067147068
How Situations Influence Decisions,https://fs.blog/2015/07/how-situations-influence-decisions/,0.5018015067147068
Charlie Munger: Adding Mental Models to Your Mind’s Toolbox,https://fs.blog/2014/11/charlie-munger-mental-models/,0.5022950819672131
Cleopatra and Self-Preservation,https://fs.blog/2017/05/cleopatra-self-preservation/,0.5018015067147068
"Work, Love, and Play When No One Has the Time",https://fs.blog/2014/05/work-love-and-play/,0.5021304490331039
The 16 Best Books of 2016,https://fs.blog/2016/12/16-best-books-2016/,0.5021304490331039
Average Is Over: Why The Skills Required For Great Jobs Are Changing,https://fs.blog/2014/04/average-is-over/,0.5021304490331039
The Best Nonfiction Books of 2014,https://fs.blog/2014/12/best-nonfiction-books-of-2014-tyler-cowen/,0.5021304490331039
The Single Best Interview Question You Can Ask,https://fs.blog/2015/11/the-single-best-interview-question-you-can-ask/,0.5018015067147068
Carol Dweck: When a Fixed Mindset is Better than a Growth Mindset,https://fs.blog/2016/02/carol-dweck-growth/,0.5021304490331039
Emilie Wapnick: Why Some of us Don’t Have One True Calling,https://fs.blog/2015/11/emilie-wapnick-true-calling/,0.5019659239842726
The Seductive Appeal of Mindless Neuroscience,https://fs.blog/2013/06/the-seductive-appeal-of-mindless-neuroscience/,0.5018015067147068
The Science of High Performance,https://fs.blog/2013/10/high-performance/,0.5024598228927517
How you can instantly improve your marriage,https://fs.blog/2013/03/how-you-can-instantly-improve-your-marriage/,0.5019659239842726
The Ten Most Popular Posts of 2010,https://fs.blog/2010/12/the-ten-most-popular-posts-of-2010/,0.5018015067147068
An Important Life Lesson we can Learn from Sailors,https://fs.blog/2016/04/27122/,0.501637197118533
Simone de Beauvoir on The Ethics of Freedom,https://fs.blog/2017/05/simone-de-beauvoir-ethics-freedom/,0.5013089005235603
Cargo Cult Science: Richard Feynman On Believing What Isn’t True,https://fs.blog/2015/11/cargo-cult-science/,0.5019659239842726
Who’s in Charge of Our Minds? The Interpreter,https://fs.blog/2017/02/michael-gazzaniga-the-interpreter/,0.5021304490331039
The Psychology of Persuasion,https://fs.blog/2014/04/influence-psychology-persuasion/,0.5018015067147068
More Information Doesn’t Mean Better Decisions,https://fs.blog/2013/10/more-information-decisions/,0.5019659239842726
Why We Choke,https://fs.blog/2015/10/why-we-choke/,0.5018015067147068
How The Four Laws of Ecology Help You Solve Problems,https://fs.blog/2016/04/four-laws-of-ecology/,0.5019659239842726
Philosopher Kahlil Gibran on Why The Best Thing To Give is Yourself,https://fs.blog/2017/03/kahlil-gibran-giving/,0.501637197118533
Breaking the Rules: Moneyball Edition,https://fs.blog/2016/11/breaking-rules-moneyball-edition/,0.5019659239842726
Can We Reason Our Way to a Better Morality?,https://fs.blog/2016/04/reason-and-morality/,0.5019659239842726
Three Underrated Reasons for Berkshire Hathaway’s Enormous Success,https://fs.blog/2014/05/berkshire-hathaway-success/,0.501637197118533
Dan Ariely on How and Why We Cheat,https://fs.blog/2015/12/dan-ariely-on-why-and-how-we-cheat/,0.5018015067147068
The Five Skills of Disruptive Innovators,https://fs.blog/2013/12/the-five-skills-of-disruptive-innovators/,0.5019659239842726
Moral Hypocrisy,https://fs.blog/2009/11/moral-hypocrisy-2/,0.5018015067147068
5 Books That Will Change Your Life,https://fs.blog/2014/04/5-books-that-will-change-your-life/,0.5019659239842726
Jamie Dimon’s Summer Reading List for Intern’s,https://fs.blog/2010/07/jamie-dimons-summer-reading-list/,0.5019659239842726
Human Misjudgment and the American Revolution,https://fs.blog/2017/07/human-misjudgement-and-the-american-revolution/,0.501637197118533
Agnes Martin on The Secret of Happiness,https://fs.blog/2016/05/agnes-martin/,0.5019659239842726
Assertive Inquiry,https://fs.blog/2013/05/assertive-inquiry/,0.501637197118533
"Incentives Gone Wrong: Cobras, Severed Hands, and Shea Butter",https://fs.blog/2016/05/incentives-gone-wrong/,0.5019659239842726
"David Whyte on The Three Marriages of Work, Self, and Relationship",https://fs.blog/2015/06/the-third-marriage/,0.5019659239842726
Richard Feynman — The Key to Science,https://fs.blog/2013/06/richard-feynman-the-key-to-science/,0.501637197118533
Is Human Progress Real or An Illusion?,https://fs.blog/2016/05/human-technological-progress-real-illusion/,0.5019659239842726
Meditation: Why Bother?,https://fs.blog/2015/09/meditation-why-bother/,0.5018015067147068
No Risky Chances: The Conversation That Matters Most,https://fs.blog/2014/10/atul-gawande-being-mortal/,0.5019659239842726
Atul Gawande: The Building Industry’s Strategy for Getting Things Right in Complexity,https://fs.blog/2015/02/atul-gawande-complexity/,0.5019659239842726
The Difference Between “Knowing That” and “Knowing How”,https://fs.blog/2013/01/knowing-that-versus-knowing-how/,0.5018015067147068
Active Listening: The Master Key to Effective Communication,https://fs.blog/2017/07/active-listening/,0.5018015067147068
Bruce Lee on Self Regulation versus External Regulation,https://fs.blog/2015/01/bruce-lee-self-regulation-versus-external-regulation/,0.501637197118533
The Glass Cage: Automation and US,https://fs.blog/2014/09/the-glass-cage-nicholas-carr/,0.5019659239842726
A Technique for Producing Ideas,https://fs.blog/2013/09/a-technique-for-producing-ideas/,0.5018015067147068
The Island of Knowledge: Science and the Meaning of Life,https://fs.blog/2016/10/the-island-of-knowledge/,0.5018015067147068
Bias from Overconfidence: A Mental Model,https://fs.blog/2015/04/bias-from-overconfidence/,0.5019659239842726
The Reasons We Work,https://fs.blog/2015/10/reasons-we-work/,0.5019659239842726
The Red Queen Effect: Avoid Running Faster and Faster Only to Stay in the Same Place,https://fs.blog/2012/10/the-red-queen-effect/,0.5018015067147068
Turning Towards Failure,https://fs.blog/2015/07/turning-towards-failure/,0.5019659239842726
The Power of Noticing: What the Best Leaders See,https://fs.blog/2014/09/the-power-of-noticing-max-bazerman/,0.5018015067147068
The Four Villains of Decision Making,https://fs.blog/2013/03/how-to-make-better-choices-in-life-and-work/,0.5019659239842726
6 Books Bill Gates Recommended for TED 2015,https://fs.blog/2015/03/6-books-bill-gates-recommended-for-ted-2015/,0.5019659239842726
Elon Musk on How to Tell if People Are Lying,https://fs.blog/2015/05/elon-musk-lying-experience/,0.5019659239842726
Too Busy to Pay Attention to Life,https://fs.blog/2016/02/too-busy/,0.5019659239842726
"Karl Pillemer, Interview No. 2",https://fs.blog/2013/06/karl-pillemer-interview-no-2/,0.501637197118533
Real vs. Simulated Memories,https://fs.blog/2015/01/real-vs-simulated-memories/,0.501637197118533
Vincent van Gogh on the Two Types of Idlers,https://fs.blog/2015/01/van-gogh-letters-idlers/,0.501637197118533
Hooked — How Companies Create Habit Forming Products,https://fs.blog/2014/03/hooked/,0.5019659239842726
Will Durant: The Age of Play,https://fs.blog/2015/10/our-life-begins-the-age-of-play/,0.501637197118533
What Does Bill Gates Read for Fun?,https://fs.blog/2011/07/what-does-bill-gates-read-for-fun/,0.5019659239842726
Get More Done By Working Less,https://fs.blog/2017/04/get-more-done-by-working-less/,0.501637197118533
"Roger Fisher on a Better Way to Negotiate, Part 1",https://fs.blog/2016/03/roger-fisher-negotiation/,0.501637197118533
“That’s as far as they go. They can’t take it any further. And why not? Because they won’t put in the effort”,https://fs.blog/2013/04/thats-as-far-as-they-go-they-cant-take-it-any-further-and-why-not-because-they-wont-put-in-the-effort/,0.501637197118533
Seneca on The Shortness of Time,https://fs.blog/2017/03/seneca-on-the-shortness-of-time/,0.5018015067147068
How to Provide Great Feedback When You’re Not In Charge,https://fs.blog/2016/02/roger-fisher-and-alan-sharp-on-how-to-really-provide-feedback/,0.5018015067147068
An FBI Agent Reveals 5 Steps To Gaining Anyone’s Trust,https://fs.blog/2014/01/robin-dreeke-interview-no-5/,0.5018015067147068
11 Misconceptions about Meditation,https://fs.blog/2015/09/11-misconceptions-about-meditation/,0.501637197118533
Nate Silver: Confidence Kills Predictions,https://fs.blog/2013/04/nate-silver-confidence-kills-predictions/,0.501637197118533
The Best of Farnam Street 2014,https://fs.blog/2014/12/best-farnam-street-2014/,0.501637197118533
Shaun McNiff: Mistakes and the Creative Process,https://fs.blog/2015/08/mistakes-creative-process/,0.501637197118533
All Models Are Wrong,https://fs.blog/2017/06/all-models-are-wrong/,0.501637197118533
A Guide to Happiness: Montaigne on Self-Esteem,https://fs.blog/2013/12/montaigne-on-self-esteem/,0.501637197118533
11 Ways To Be Remarkably Average,https://fs.blog/2013/04/11-ways-to-be-remarkably-average/,0.501637197118533
The Velocity of Skill Development: How Brazil Develops Football Players,https://fs.blog/2012/10/velocity-of-skill-development/,0.501637197118533
The Best Way to Get Smarter? Learn to Read the Right Way.,https://fs.blog/2016/01/reading-smarter/,0.5018015067147068
How Charitable are you Supposed to be When Criticizing the Views of an Opponent?,https://fs.blog/2013/06/how-charitable-are-you-supposed-to-be-when-criticising-the-views-of-an-opponent/,0.501637197118533
"Charlie Munger: Academic Economics — Strengths and Weaknesses, after Considering Interdisciplinary Needs",https://fs.blog/2015/03/charlie-munger-academic-economics/,0.5018015067147068
30 Lessons For Living,https://fs.blog/2013/06/30-lessons-for-living/,0.501637197118533
22 Rules Pixar Uses To Create Appealing Stories,https://fs.blog/2012/06/22-rules-pixar-uses-to-create-appealing-stories/,0.501637197118533
"A Philosophy of Walking: Thoreau, Nietzsche and Kant on Walking",https://fs.blog/2014/05/a-philosophy-of-walking/,0.5018015067147068
The 8 Causes of Plateaus,https://fs.blog/2013/06/the-8-causes-of-plateaus/,0.501637197118533
The False Allure of a “Natural State” of Man,https://fs.blog/2016/03/the-false-allure-of-a-natural-state-of-man/,0.5018015067147068
Decisions Under Uncertainty,https://fs.blog/2013/11/decisions-under-uncertainty/,0.501637197118533
Simple Rules: How to Thrive in a Complex World,https://fs.blog/2015/07/simple-rules/,0.5019659239842726
The Mis-Match Problem,https://fs.blog/2009/08/the-mis-match-problem/,0.501637197118533
Sensemaking as a Complement to Default Thinking,https://fs.blog/2014/03/the-moment-of-clarity/,0.5018015067147068
Understanding and Diagnosing Problems,https://fs.blog/2013/05/understanding-and-diagnosing-problems/,0.5022950819672131
Are Our Opinions Really Our Own?,https://fs.blog/2014/01/knowledge-and-opinions-upon-trust/,0.501637197118533
"Leaders and Followers, Planners and Doers",https://fs.blog/2016/12/leaders-and-followers/,0.501637197118533
Peter Thiel Recommends 7 Reads,https://fs.blog/2014/11/peter-thiel-favorite-reads/,0.5018015067147068
Too Many Decisions,https://fs.blog/2011/08/do-you-make-too-many-decisions/,0.5018015067147068
James Cash Penney and the Golden Rule,https://fs.blog/2016/02/james-cash-penney-and-the-golden-rule/,0.5018015067147068
How Successful People Increase Productivity,https://fs.blog/2015/04/saying-no-how-successful-people-stay-productive/,0.5019659239842726
Brené Brown: The Power of Vulnerability,https://fs.blog/2014/09/brene-brown-vulnerability/,0.5018015067147068
Daily Rituals: How Artists Work,https://fs.blog/2013/05/daily-rituals/,0.501637197118533
Carl Sagan: “The Earth is a very small stage in a vast cosmic arena.”,https://fs.blog/2015/06/carl-sagan-pale-blue-dot/,0.501637197118533
The Minimum Effective Dose: Why Less is More,https://fs.blog/2014/02/the-minimum-effective-dose-why-less-is-more/,0.5019659239842726
The Role of Race in History,https://fs.blog/2015/09/the-role-of-race-in-history/,0.501637197118533
Peak Listening — A Simple Trick You Can Apply Today,https://fs.blog/2013/07/peak-listening-a-simple-trick-you-can-apply-today/,0.501637197118533
The Best of Farnam Street 2017,https://fs.blog/2017/12/best-farnam-street-2017/,0.501637197118533
Knowledge Makes Everything Simpler,https://fs.blog/2015/12/knowledge-makes-everything-simpler/,0.5018015067147068
Preventing Teenage Smoking,https://fs.blog/2012/08/preventing-teenage-smoking/,0.5018015067147068
Remembering More of Everything: The Memory Palace,https://fs.blog/2016/11/the-memory-palace/,0.5018015067147068
Dan Ariely on 10 Irrational Human Behaviors,https://fs.blog/2009/09/10-irrational-human-behaviors/,0.501637197118533
"Bruce Pandolfini Teaches Thinking, Not Chess",https://fs.blog/2009/09/bruce-pandolfini-teaches-thinking-not-chess/,0.501637197118533
Goal Induced Blindness,https://fs.blog/2014/02/oliver-burkeman-uncertainty/,0.501637197118533
Farnam Street’s 2017 Annual Letter to Readers,https://fs.blog/2017/12/2017-letter/,0.5021304490331039
Your First Thought Is Rarely Your Best Thought: Lessons on Thinking,https://fs.blog/2018/02/first-thought-not-best-thought/,0.5013089005235603
Charlie Munger and the Pursuit of Worldly Wisdom,https://fs.blog/2015/09/munger-worldly-wisdom/,0.5018015067147068
The Books That Influenced Stephen Jay Gould,https://fs.blog/2015/06/books-influenced-stephen-jay-gould/,0.501637197118533
Benoit Mandelbrot — The Fractalist: Memoir of a Scientific Maverick,https://fs.blog/2013/03/benoit-mandelbrot-the-fractalist-memoir-of-a-scientific-maverick/,0.501637197118533
7 Things I Learned in Architecture School,https://fs.blog/2016/06/things-learned-architecture-school/,0.501637197118533
George Washington’s Practical Self-Education,https://fs.blog/2016/06/george-washington-self-education/,0.501637197118533
The Two Sides of Seneca and A Lesson on Human Fallibility,https://fs.blog/2015/12/two-sides-of-seneca/,0.501637197118533
Why Micromanaging Kills Corporate Culture,https://fs.blog/2016/02/micomanaging-kills-culture/,0.501637197118533
An 18-Minute Plan for Managing Your Day And Finding Focus,https://fs.blog/2014/07/bregman-finding-focus/,0.5018015067147068
PW’s Top Ten Best Books of 2012,https://fs.blog/2012/12/pws-top-ten-best-books-of-2012/,0.501637197118533
The Deliberative President,https://fs.blog/2014/04/the-deliberative-president/,0.501637197118533
Marshall McLuhan: The Here And Now,https://fs.blog/2015/05/marshall-mcluhan-now/,0.501637197118533
"To Be Persuasive, You’re Going to Need More Than Facts",https://fs.blog/2012/04/facts-are-not-enough/,0.5021304490331039
Making Smart Choices: 8 Keys to Making Effective Decisions,https://fs.blog/2012/11/making-smart-choices/,0.5018015067147068
The “Ink Spot” Strategy That Propels Wal-Mart And Counterinsurgency,https://fs.blog/2014/04/the-ink-spot-strategy/,0.501637197118533
TED Bookstore 2013,https://fs.blog/2013/03/ted-bookstore-2013/,0.5018015067147068
George Marshall’s 1920 Letter on True Leadership,https://fs.blog/2017/01/george-marshall-true-leadership/,0.501637197118533
The Best Book On The Art Of Writing,https://fs.blog/2012/07/the-best-book-on-the-art-of-writing/,0.5018015067147068
16 Leadership Lessons from a Four Star General,https://fs.blog/2014/03/stanley-mcchrystal-my-share-of-the-task/,0.5018015067147068
Leading with Care,https://fs.blog/2015/11/leading-with-care/,0.5018015067147068
Don’t Get “Should” Mixed Up with “Is”,https://fs.blog/2016/04/should-vs-is/,0.5018015067147068
Baltasar Gracián and The Art of Worldly Wisdom,https://fs.blog/2013/08/the-art-of-worldly-wisdom/,0.501637197118533
Farnam Street’s 2016 Annual Letter to Readers,https://fs.blog/2016/12/farnam-street-2016-letter/,0.5014729950900164
The Insidious Evils of ‘Like’ Culture,https://fs.blog/2011/08/the-insidious-evils-of-like-culture/,0.501637197118533
Sol LeWitt on the Power of Doing,https://fs.blog/2014/05/sol-lewitt-on-the-power-of-doing/,0.501637197118533
Lee Kuan Yew on the Proper Balance Between Competitiveness and Equality,https://fs.blog/2016/06/lee-kuan-yew-competitiveness-equality/,0.5018015067147068
Why Did Early Empires Rise and Fall?,https://fs.blog/2013/09/why-did-early-empires-rise-and-fall/,0.501637197118533
Antigone: Better Decisions Through Literature,https://fs.blog/2013/12/antigone/,0.5018015067147068
Simple Rules for Business Strategy,https://fs.blog/2016/10/simple-rules-business-strategy/,0.5018015067147068
Do Something Syndrome: Why We Feel Compelled to Act,https://fs.blog/2015/06/do-something-syndrome/,0.501637197118533
Choose Yourself,https://fs.blog/2013/12/choose-yourself/,0.501637197118533
The Four Tools of Discipline,https://fs.blog/2016/06/the-four-tools-of-discipline/,0.501637197118533
The Remarkable Ways We Gain Insights,https://fs.blog/2013/09/the-remarkable-ways-we-gain-insights/,0.5018015067147068
Joan Didion on Keeping a Notebook,https://fs.blog/2013/12/keeping-a-notebook/,0.501637197118533
The Peter Principle,https://fs.blog/2012/11/the-peter-principle/,0.5018015067147068
Jamie Dimon: What does it mean to hold someone accountable?,https://fs.blog/2010/06/jamie-dimon-what-does-it-mean-to-hold-someone-accountable-syracuse-commencement-speech/,0.501637197118533
Jamie Dimon — What Caused The Financial Crisis,https://fs.blog/2010/01/jamie-dimon-what-caused-the-financial-crisis/,0.501637197118533
Life Advice: Be Careful of Life Advice,https://fs.blog/2016/06/nassim-talebs-life-advice/,0.5018015067147068
How To Mentally Overachieve — Charles Darwin’s Reflections On His Own Mind,https://fs.blog/2016/10/charles-darwins-reflections-mind/,0.501637197118533
Everyone Lies. Dan Ariely Explains Why,https://fs.blog/2012/05/everyone-lies-dan-ariely-explains-why/,0.501637197118533
Summer Reading List: Curated Recommendations For a Curious Mind,https://fs.blog/2012/05/summer-reading-list-curated-recommendations-curious-mind/,0.501637197118533
Daniel Kahneman’s Favorite Approach For Making Better Decisions,https://fs.blog/2014/01/kahneman-better-decisions/,0.5018015067147068
"Shane Parrish on Mental Models, Decision Making, Charlie Munger,  Farnam Street, And More",https://fs.blog/2016/02/shane-parrish-mental-models/,0.5019659239842726
The Divided Brain and the Making of the Western World,https://fs.blog/2014/05/the-divided-brain/,0.501637197118533
Hans Rosling’s Important Truths about Population Growth and the Developing World,https://fs.blog/2016/04/hans-rosling-population-growth/,0.5018015067147068
What Competition in Nature Should Teach Us about Markets,https://fs.blog/2012/10/what-competition-in-nature-should-teach-us-about-markets/,0.5018015067147068
Elon Musk on Regulators,https://fs.blog/2016/02/elon-musk-regulators/,0.5018015067147068
The Mind of a Con Man,https://fs.blog/2013/05/the-mind-of-a-con-man/,0.5018015067147068
Philip Tetlock: Ten Commandments for Aspiring Superforecasters,https://fs.blog/2015/12/ten-commandments-for-superforecasters/,0.5021304490331039
Mental Model: Prisoners’ Dilemma,https://fs.blog/2012/02/mental-model-prisoners-dilemma/,0.5018015067147068
Matthew Crawford: “We’re not as free and independent as we thought.”,https://fs.blog/2012/12/matthew-crawford-shop-class/,0.5018015067147068
Richard Zeckhauser on Improving our Ability to Make Decisions,https://fs.blog/2013/02/richard-zeckhauser-on-improving-decisions/,0.5018015067147068
Richard Feynman Teaches you the Scientific Method,https://fs.blog/2009/12/mental-model-scientific-method/,0.501637197118533
Two Forms of Human Motivation: Gain And Prevent Pain,https://fs.blog/2014/07/steve-mcclatchy-gain-and-preventing-pain/,0.5018015067147068
Frederick W. Taylor: Time Management Skills,https://fs.blog/2015/01/frederick-w-taylor-time-management/,0.5018015067147068
The Heart of Humanity,https://fs.blog/2014/04/the-heart-of-humanity/,0.5018015067147068
Charlie Munger: Bad Morals Drive Out The Good,https://fs.blog/2012/10/bad-morals-drive-out-the-good/,0.5018015067147068
Ten Techniques for Quickly Building Trust With Anyone,https://fs.blog/2013/07/ten-techniques-for-building-quick-rapport-with-anyone/,0.5018015067147068
Bias from Self-Interest — Self Deception and Denial to Reduce Pain or Increase Pleasure; Regret Avoidance (Tolstoy effect),https://fs.blog/2015/10/bias-from-self-interest-self-deception-and-denial-to-reduce-pain-or-increase-pleasure-regret-avoidance-tolstoy-effect/,0.5018015067147068
The Secret to Networking,https://fs.blog/2013/10/the-secret-to-networking/,0.5018015067147068
What Predicts a Healthy Diet?,https://fs.blog/2014/10/what-predicts-a-healthy-diet/,0.5018015067147068
Albert Einstein on Sifting the Essential from the Non-Essential,https://fs.blog/2014/12/albert-einstein-simplicity/,0.5018015067147068
The Ben Franklin Effect,https://fs.blog/2011/07/the-ben-franklin-effect/,0.5018015067147068
Secrets from the Science of Persuasion,https://fs.blog/2012/12/secrets-from-the-science-of-persuasion/,0.5018015067147068
10 Books Bill and Melinda Gates Recommended to the TED Audience This Year,https://fs.blog/2014/04/bill-gates-ted-books/,0.5018015067147068
How Sugar Affects The Brain,https://fs.blog/2014/10/how-sugar-affects-the-brain/,0.5018015067147068
Lan Leav’s Beautiful Poem: Soul Mates,https://fs.blog/2015/02/lang-leav-soul-mates/,0.5018015067147068
Nassim Taleb: How to Not be a Sucker From the Past,https://fs.blog/2015/05/taleb-history/,0.5018015067147068
An Incredible Offer — But Wait…There’s More,https://fs.blog/2011/11/but-wait-theres-more/,0.5018015067147068
Certainty Is an Illusion,https://fs.blog/2014/05/certainty-is-an-illusion/,0.5018015067147068
A Parable of Contentment and Happiness,https://fs.blog/2016/09/contentment-and-happiness/,0.5018015067147068
Architect Matthew Frederick on the Three Levels of Knowing,https://fs.blog/2016/06/three-levels-knowing/,0.501637197118533
The Learning Paradox: Why Struggling to Learn is a Good Thing,https://fs.blog/2012/04/the-learning-paradox/,0.501637197118533
The Tyranny of Email — 10 Tips to Save You,https://fs.blog/2013/06/the-tyranny-of-email/,0.5018015067147068
Quiet: Why Introverts Have a Creative Advantage,https://fs.blog/2014/01/the-power-of-introverts/,0.5019659239842726
Gresham’s Law: Why Bad Drives Out Good As Time Passes,https://fs.blog/2009/12/mental-model-greshams-law/,0.5018015067147068
The Art and Science of High-Stakes Decisions,https://fs.blog/2011/04/the-art-and-science-of-high-stakes-decisions/,0.5021304490331039
What History Teaches us about The Concentration of Wealth,https://fs.blog/2016/03/history-concentration-of-wealth/,0.501637197118533
Conversations with David Foster Wallace,https://fs.blog/2013/09/conversations-with-david-foster-wallace/,0.501637197118533
Kathryn Schulz on why Knowledge Collapses as often as it Accretes,https://fs.blog/2013/01/kathryn-schulz-knowledge/,0.501637197118533
David Foster Wallace: The Future of Writing In the Age of Information,https://fs.blog/2014/11/david-foster-wallace-writing-in-the-age-of-information/,0.5018015067147068
The Tragedy Of The Commons,https://fs.blog/2011/08/the-tragedy-of-the-commons/,0.501637197118533
Lessons on Leadership: Michael Abrashoff on Turning the Worst Ship in the Navy into the Best,https://fs.blog/2016/01/michael-abrashoff-leadership/,0.501637197118533
Ben Franklin: The Thirteen Necessary Virtues,https://fs.blog/2014/01/the-thirteen-virtues/,0.501637197118533
Top Athletes And Singers Have Coaches. Should You?,https://fs.blog/2011/10/top-athletes-and-singers-have-coaches-should-you/,0.5018015067147068
Never Heard of It,https://fs.blog/2013/11/never-head-of-it/,0.501637197118533
Taleb: The Risk Externalities of Too Big to Fail,https://fs.blog/2009/12/taleb-the-risk-externalities-of-too-big-to-fail/,0.501637197118533
The Power Of Art: Michelangelo Merisi da Caravaggio,https://fs.blog/2012/06/caravaggio-the-power-of-art/,0.501637197118533
The Difference Between a Puzzle and a Mystery?,https://fs.blog/2012/02/whats-the-difference-between-a-puzzle-and-a-mystery/,0.5018015067147068
James March: The Ambiguities of Experience,https://fs.blog/2011/03/the-ambiguities-of-experience/,0.5018015067147068
The 2015 Farnam Street Members Book List,https://fs.blog/2015/11/members-book-list/,0.501637197118533
Amy Cuddy on Body Language & Confidence,https://fs.blog/2016/01/amy-cuddy-body-language/,0.5011449133137063
A Wonderfully Simple Heuristic to Recognize Charlatans,https://fs.blog/2014/01/a-wonderfully-simple-heuristic-to-recgonize-charlatans/,0.501637197118533
Daniel Dennett: How to Make Mistakes,https://fs.blog/2013/06/how-to-make-mistakes/,0.501637197118533
Roger Von Oech: Creative Whack Pack,https://fs.blog/2012/09/creative-whack-pack/,0.501637197118533
Stretching yourself to learn new things,https://fs.blog/2012/09/stretching-yourself-to-learn-new-things/,0.501637197118533
Seneca On Reading,https://fs.blog/2013/07/seneca-on-reading/,0.501637197118533
Charlie Munger: Energy Independence is a Terribly Stupid Idea,https://fs.blog/2013/07/energy-independence-is-a-terribly-stupid-idea/,0.5018015067147068
